model	E_kin	D	M	U	Up	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	ed	ep	mu	sb1_1	sb2_1	sb3_1	sb4_1	sb5_1	sb6_1	sb7_1	sb8_1	tbA1down_1	tbA1up_1	tbA2down_1	tbA2up_1	tbA3down_1	tbA3up_1	tbA4down_1	tbA4up_1	tbA5down_1	tbA5up_1	tbA6down_1	tbA6up_1	tbA7down_1	tbA7up_1	tbA8down_1	tbA8up_1	tbB1down_1	tbB1up_1	tbB2down_1	tbB2up_1	tbB3down_1	tbB3up_1	tbB4down_1	tbB4up_1	tbB5down_1	tbB5up_1	tbB6down_1	tbB6up_1	tbB7down_1	tbB7up_1	tbB8down_1	tbB8up_1	tpd	tpp	tppp	trb1_1	trb2_1	trb3_1	trb4_1	trb5_1	trb6_1	trb7_1	trb8_1	ave_D	ave_M	ave_ed	ave_ep	ave_mu	ave_tpd	ave_tpp	ave_tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_sb1_1	ave_sb2_1	ave_sb3_1	ave_sb4_1	ave_sb5_1	ave_sb6_1	ave_sb7_1	ave_sb8_1	ave_tbA1_down_1	ave_tbA1_up_1	ave_tbA2_down_1	ave_tbA2_up_1	ave_tbA3_down_1	ave_tbA3_up_1	ave_tbA4_down_1	ave_tbA4_up_1	ave_tbA5_down_1	ave_tbA5_up_1	ave_tbA6_down_1	ave_tbA6_up_1	ave_tbA7_down_1	ave_tbA7_up_1	ave_tbA8_down_1	ave_tbA8_up_1	ave_tbB1_down_1	ave_tbB1_up_1	ave_tbB2_down_1	ave_tbB2_up_1	ave_tbB3_down_1	ave_tbB3_up_1	ave_tbB4_down_1	ave_tbB4_up_1	ave_tbB5_down_1	ave_tbB5_up_1	ave_tbB6_down_1	ave_tbB6_up_1	ave_tbB7_down_1	ave_tbB7_up_1	ave_tbB8_down_1	ave_tbB8_up_1	ave_trb1_1	ave_trb2_1	ave_trb3_1	ave_trb4_1	ave_trb5_1	ave_trb6_1	ave_trb7_1	ave_trb8_1	ave_ep_2	ave_mu_2	ave_tpp_2	ave_tppp_2	E0_1	sector_1	n_1	E0_2	sector_2	n_2	githash	version	GS_consistency	iterations	dist_function	convergence	script	time	
2x2_2C_8b_C2v_L	4.0528458	0	0	10	0	-1.0549267	-5.6441895	-5.0362788	1.1416469	-5.4115509	-1.0322562	-1.4697618	-6.4665354	0	2.5	10.875	-5.1392851e-06	-7.3392496e-05	2.9754408e-05	6.5152788e-05	-0.16760514	-6.038578e-05	-0.29986272	0.00048336873	0.55531014	0.045769208	0.94561213	2.8533932	-2.80423	0.9291067	0.19491752	-0.55459896	-1.2972655	2.4110792	0.15138003	0.073773372	0.52452624	-0.10669015	2.8452862	1.322708	0.048556431	0.5546501	2.8720728	0.88930798	-0.87625179	2.8209723	0.55501884	-0.19424465	2.411948	-1.2985864	-0.07296865	-0.15298069	0.10724708	-0.52316329	1.320333	2.8453208	2.3	1	0.2	0.006151883	0.0068495514	0.00014474156	0.0072857457	0.00028379148	-0.26383731	-0.00025079057	0.45225649	3.9305891e-07	0.1928908	0.43023346	1.2366857	1.6669192	-0.65968714	-0.24481529	0.1066497	0.31605907	1.898945	1.8589214	1.5364788	0.044160456	1.8872163	1.9656587	1.8737754	1.6284516	1.3023996	1.5630526e-05	3.9339017e-05	-8.8860861e-05	-6.8011233e-05	0.13140099	7.0543477e-05	0.53369869	-0.00041319126	-0.46915274	-0.13054257	-0.54012661	-0.19738156	1.0265297	-0.3074225	0.081087612	0.32931024	0.52242549	-0.033852946	-0.18036819	-0.0076887354	-0.5295043	0.01029516	-0.99611184	-0.019448772	-0.13100661	-0.46800239	-0.20312458	-0.52099683	0.3035368	-1.0370679	-0.3294544	-0.08117252	-0.033842544	0.5229471	0.0076642131	0.18234725	-0.010321349	0.52812869	-0.019364359	-0.99616137	-0.0031841253	-0.0036869597	0.0028930389	-0.0051335226	-0.00033925763	0.52546806	0.00045653167	-0.32306996	2	2	0	0	-107.3836	R0:S0:1	1.3023996	-67	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@23:45
2x2_2C_8b_C2v_L	4.0527421	0	0	10	0	-0.92286681	-5.6920691	-4.8066272	1.1637381	-5.3460467	-1.0102211	-1.4083148	-6.0088768	0	2.5	10.87	-0.00099883838	0.00076940606	1.7850554e-05	-0.00096330933	0.15869709	0.0005572528	-0.28157799	-0.00090689039	0.48524395	0.028481683	1.0580141	2.8677824	-2.7432917	0.90841424	0.19219237	-0.5570252	-0.96367184	2.5193049	-0.1252279	-0.071984528	-0.50144982	0.053452977	2.8916697	0.95147748	0.038903453	0.47975639	2.9206619	0.89346106	-0.75710716	2.7952313	0.55978691	-0.19005387	2.517513	-0.95803041	0.07704635	0.12087313	-0.055611939	0.49725198	0.95607569	2.8978236	2.3	1	0.2	-0.0042783191	-0.0051729298	-0.00029500292	-0.006694538	0.00065541661	-0.25751184	-0.0007364217	-0.36025255	-4.3266504e-06	0.19250477	0.4301842	1.2367372	1.6669214	-0.65979559	-0.24472213	0.10661457	0.31862627	1.9161361	1.8499775	1.5254904	0.044918547	1.9308271	1.9703062	1.8810284	1.5709179	1.3052747	0.0011192025	-0.00031448349	6.6474196e-05	0.00081879579	-0.12390691	-0.0013027619	0.50991578	0.001018016	-0.42832244	-0.11751301	-0.57462646	-0.19858167	1.0255329	-0.31545802	0.083289195	0.33195333	0.39092572	-0.035865422	0.14936916	0.0076696126	0.51528086	-0.0071468725	-1.0714731	-0.014129264	-0.11994447	-0.42127477	-0.21538924	-0.51939309	0.3034772	-1.0580461	-0.33338931	-0.083362699	-0.035836979	0.38874642	-0.0077538375	-0.14443892	0.007161348	-0.51135745	-0.014199879	-1.0742577	0.0017852903	0.0026512887	-0.0031332836	0.004660821	-0.0010358598	0.52130313	0.00087586332	0.27235099	2	2	0	0	-105.41819	R0:S0:1	1.3052747	-66.96	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@23:53
2x2_2C_8b_C2v_L	4.05297	0	0	10	0	-1.0435441	-5.6283493	-5.0150355	1.1464548	-5.3976325	-1.0315089	-1.4887716	-6.5266832	0	2.5	10.865	0.00012530041	-0.00012650332	7.1756359e-05	0.00014515434	-0.16806724	-0.00019371928	-0.29897516	0.00014631437	0.55245892	0.045713026	0.94507395	2.8562438	-2.8025907	0.91387341	0.19357126	-0.55315942	-1.3033633	2.4029635	0.15507749	0.07369702	0.54180082	-0.11389831	2.8476578	1.3444009	0.048232739	0.55168192	2.8699255	0.90405595	-0.87493771	2.8150868	0.55344023	-0.19337043	2.4062405	-1.3111721	-0.074028022	-0.15757994	0.11183542	-0.53947883	1.3378325	2.8443534	2.3	1	0.2	0.0065228542	0.0071313812	0.00017159733	0.0076459185	0.0001063884	-0.26126532	9.8880292e-05	0.46624256	-1.1243361e-06	0.19289772	0.43023388	1.2366906	1.6669244	-0.65967951	-0.2448025	0.1066448	0.31607943	1.8998841	1.8576807	1.5367637	0.044099245	1.8857688	1.9653182	1.8696471	1.6344797	1.3024263	-0.0001074056	9.2121177e-05	-0.00013503784	-0.00014836716	0.13218434	0.00039215072	0.53209393	-6.1260918e-05	-0.4670008	-0.12993421	-0.54018334	-0.19889693	1.0275871	-0.30667522	0.081298483	0.32901934	0.52498708	-0.033519053	-0.18394765	-0.0075948282	-0.54082025	0.010605311	-0.98796474	-0.01961286	-0.13038472	-0.46582303	-0.20308069	-0.52624741	0.30377494	-1.0354311	-0.32917843	-0.081303003	-0.0335625	0.528188	0.007641072	0.18702591	-0.010544277	0.53852896	-0.019502195	-0.98688293	-0.003397197	-0.0038228291	0.0029593668	-0.0053531322	-0.00014845437	0.52239864	-0.00014058316	-0.33187106	2	2	0	0	-107.37862	R0:S0:1	1.3024263	-66.92	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-11@23:59
2x2_2C_8b_C2v_L	4.0530348	0	0	10	0	-1.021571	-5.6198943	-4.9731424	1.1602473	-5.3805178	-1.0343541	-1.4950475	-6.5441118	0	2.5	10.86	0.00034352645	-9.9693262e-05	8.4439851e-05	0.00016130154	0.16564959	-6.7441723e-06	-0.29473281	-6.4390344e-05	0.54547327	0.047777729	1.0668107	2.8857113	-2.7573325	0.82301519	0.19456546	-0.55390387	-1.3187614	2.3957579	-0.15870305	-0.072608496	-0.55284177	0.11727299	2.8353554	1.3545985	0.050535892	0.54389566	2.9059561	0.99671444	-0.75696184	2.781208	0.5542333	-0.19305489	2.3948646	-1.3172696	0.073236253	0.15778133	-0.11790497	0.55210146	1.3563349	2.8368675	2.3	1	0.2	-0.0066378684	-0.0062292493	5.2978925e-05	-0.0071691939	0.00017034576	-0.25876191	0.00018754091	-0.4719062	-6.6592924e-07	0.19281219	0.43024073	1.2367012	1.6669419	-0.65968946	-0.24478315	0.10663798	0.31651014	1.9011348	1.839767	1.5531597	0.044105693	1.8839713	1.9653851	1.8664086	1.639042	1.302891	-0.00034597578	0.00011401093	-4.9786298e-05	-0.00014783945	-0.13077832	-3.8731614e-05	0.52632444	5.6379914e-05	-0.46418936	-0.12930469	-0.58130326	-0.20858532	1.0059786	-0.30126982	0.081062861	0.32920803	0.53166422	-0.033160726	0.18742661	0.0074132342	0.54889015	-0.010753686	-0.9801208	-0.019615819	-0.12997116	-0.46231884	-0.21557693	-0.55774131	0.29607163	-1.0202991	-0.32908452	-0.081445571	-0.033158165	0.5311411	-0.0074333803	-0.18636481	0.010746458	-0.54827	-0.019656066	-0.98079727	0.0035624778	0.0033441352	-0.0029664198	0.0049770006	-0.00020438973	0.51921694	-0.0003468788	0.33621231	2	2	0	0	-107.22929	R0:S0:1	1.302891	-66.88	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:07
2x2_2C_8b_C2v_L	4.0515918	0	0	10	0	-1.0354998	-5.6226137	-5.0064967	1.1566386	-5.437605	-1.0647775	-1.5614445	-6.8128959	0	2.5	10.855	-0.00012612965	3.1632441e-05	-2.3121138e-05	-7.728674e-05	-0.18126236	7.5194755e-05	-0.30604039	5.0262327e-05	0.55265556	0.046723525	0.93825215	2.8607165	-2.8048323	0.90497405	0.19406725	-0.55448286	-1.3310379	2.409745	0.17081085	0.080467622	0.58670646	-0.12825381	2.8804292	1.3990392	0.047680155	0.55213718	2.8686469	0.91378703	-0.88225704	2.8123049	0.55457186	-0.19368737	2.4082429	-1.3273335	-0.080145658	-0.16971649	0.12956033	-0.58753978	1.4019206	2.8822294	2.3	1	0.2	0.0066096423	0.0074465931	0.00018227777	0.0080192165	-1.3292415e-05	-0.26437289	-8.9284082e-05	0.52663959	7.5036087e-07	0.19283172	0.43029631	1.2366342	1.6669305	-0.65975979	-0.24494836	0.10670479	0.31545377	1.8996612	1.8574703	1.5368177	0.044196156	1.8838477	1.9633376	1.8573927	1.6505223	1.3015888	0.00012645767	-3.2337651e-05	1.301069e-05	7.6266182e-05	0.14243812	-0.00017930659	0.53870216	-7.8845414e-05	-0.46714205	-0.13017714	-0.53771923	-0.19991604	1.0289105	-0.30604135	0.081283442	0.32941164	0.53203082	-0.033497862	-0.19906097	-0.0079081285	-0.56864701	0.011476725	-0.96334903	-0.020153125	-0.13040661	-0.4665197	-0.20240004	-0.52941987	0.30434732	-1.033559	-0.32939994	-0.081374644	-0.033472173	0.53053549	0.0078789532	0.1977581	-0.011514713	0.56947727	-0.020195803	-0.96394903	-0.0034167932	-0.0040498827	0.0029402988	-0.0056761087	2.2877074e-05	0.52472957	0.00012851858	-0.36507302	2	2	0	0	-108.2158	R0:S0:1	1.3015888	-66.84	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:13
2x2_2C_8b_C2v_L	4.0512488	0	0	10	0	-1.0365771	-5.6021325	-5.0015913	1.1631619	-5.4484757	-1.0769482	-1.5801488	-6.9197977	0	2.5	10.85	-8.7248142e-06	7.1852728e-05	-2.9991944e-05	-3.8182411e-05	0.18595853	0.00011975582	-0.30651312	7.3259576e-05	0.55706875	0.049792011	1.053141	2.884363	-2.7655531	0.82249087	0.19558967	-0.55437866	-1.3465563	2.4079488	-0.17714825	-0.083334658	-0.60232393	0.13521903	2.8884866	1.4262139	0.052199244	0.55619885	2.8997651	1.0009871	-0.77249633	2.783295	0.55468998	-0.19492503	2.4053194	-1.3404154	0.082966759	0.17493301	-0.13715907	0.60419634	1.4313607	2.8912526	2.3	1	0.2	-0.0066880352	-0.0069158592	5.4841149e-05	-0.0078538972	8.2989386e-05	-0.26478223	-0.00011475297	-0.54944318	-1.0482287e-06	0.19280618	0.43031771	1.2366205	1.6669382	-0.65978022	-0.24498448	0.10671994	0.31530965	1.8982703	1.8403559	1.5554374	0.04407538	1.8821628	1.9625601	1.8528691	1.657286	1.301383	6.0031634e-06	-3.5476618e-05	7.009548e-05	2.9587711e-05	-0.14627311	-0.00029292969	0.53918665	-2.684111e-06	-0.47072824	-0.13122755	-0.57733782	-0.20888801	1.0053475	-0.2996665	0.08077829	0.32882419	0.53680464	-0.033342357	0.2049458	0.0079893844	0.57885396	-0.011860228	-0.95287286	-0.020391983	-0.13169311	-0.46950953	-0.21414805	-0.55973579	0.29580189	-1.0159878	-0.32891674	-0.080881909	-0.033300518	0.53432484	-0.0079468177	-0.20233401	0.011917124	-0.58069199	-0.020481576	-0.95374832	0.0034939779	0.0037946461	-0.0029140605	0.0055702781	-0.00011390568	0.52479051	0.00012804299	0.37735011	2	2	0	0	-108.46525	R0:S0:1	1.301383	-66.8	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:20
2x2_2C_8b_C2v_L	4.0512222	0	0	10	0	-1.02906	-5.6148973	-5.0080676	1.1674911	-5.4484397	-1.0805539	-1.5885169	-6.9434349	0	2.5	10.845	0.00011513524	-0.00013075776	4.2885996e-05	0.0001254565	-0.18676146	3.4223812e-05	-0.30590884	-0.00020186608	0.55566688	0.046999579	0.94483489	2.8553193	-2.8044326	0.92271821	0.19482948	-0.55465379	-1.3382904	2.410359	0.17776223	0.083799464	0.61112289	-0.13710842	2.8946642	1.426373	0.048519502	0.55514095	2.8712842	0.8958578	-0.87758258	2.818926	0.55500208	-0.19373926	2.4098801	-1.3373645	-0.083841973	-0.17713405	0.13701103	-0.61171704	1.4276652	2.8947831	2.3	1	0.2	0.0067841277	0.0072790884	0.00016533968	0.0079309979	-5.7727822e-05	-0.26443263	7.9168777e-05	0.55462154	1.2838726e-07	0.1927911	0.43032135	1.2366193	1.6669407	-0.65978149	-0.24498781	0.10672131	0.31529121	1.8987943	1.8583814	1.536813	0.044209534	1.883198	1.9624682	1.8508237	1.6583973	1.3013585	-0.00011835861	7.5979511e-05	-8.9366503e-05	-0.00011461677	0.14698338	-9.0774663e-05	0.53815598	0.00017366137	-0.46923985	-0.13076801	-0.5399218	-0.19812514	1.026644	-0.30703003	0.081159831	0.32937507	0.53305227	-0.033338432	-0.20482843	-0.0079722903	-0.58444437	0.01190712	-0.95153818	-0.020321165	-0.13105807	-0.46850671	-0.20311077	-0.52329432	0.30370774	-1.0357255	-0.32938916	-0.081358634	-0.033343694	0.53269313	0.0079738337	0.20410425	-0.011905733	0.5850557	-0.020365482	-0.95156363	-0.0035663658	-0.003984411	0.0029073368	-0.0056123702	6.3292752e-05	0.5244663	-0.00016115074	-0.38048367	2	2	0	0	-108.54213	R0:S0:1	1.3013585	-66.76	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:26
2x2_2C_8b_C2v_L	4.0512511	0	0	10	0	-1.0197217	-5.5848681	-4.9795942	1.1668644	-5.4457531	-1.0827659	-1.594435	-6.9888847	0	2.5	10.84	-6.5626411e-05	0.00010274861	-5.2030637e-05	-8.6936778e-05	0.18802047	0.00015460726	-0.30512428	-1.2217515e-05	0.55226186	0.04831612	1.046355	2.8798339	-2.7667237	0.82795293	0.19482007	-0.55265476	-1.3538231	2.4063549	-0.18151629	-0.085277334	-0.61742303	0.14032973	2.8922373	1.441977	0.050586335	0.55146099	2.8954068	0.99363502	-0.77775599	2.7844273	0.55295837	-0.1939337	2.4028207	-1.3454203	0.084504231	0.17902611	-0.14322697	0.61977089	1.4486195	2.8961117	2.3	1	0.2	-0.0068563977	-0.0068365933	5.6367834e-05	-0.0077881565	2.8047021e-05	-0.26361221	-0.00018700529	-0.56486948	-1.4176784e-06	0.19280138	0.43032157	1.2366211	1.6669427	-0.65978108	-0.24498313	0.10671965	0.31531572	1.8995309	1.8413709	1.5530041	0.044006909	1.8814882	1.9621293	1.8489155	1.6622925	1.3013829	6.0252286e-05	-6.0696148e-05	9.8929219e-05	7.6306135e-05	-0.14824351	-0.00037997856	0.53755278	5.7593257e-05	-0.46767083	-0.13031229	-0.57538971	-0.20819212	1.0080056	-0.30049891	0.080807791	0.32846685	0.53901079	-0.033182291	0.20854873	0.0079951916	0.58818345	-0.012081731	-0.94496132	-0.020458746	-0.13075144	-0.46653232	-0.21351068	-0.55757294	0.29663053	-1.0186713	-0.32850253	-0.080971106	-0.033121884	0.53560759	-0.0079338445	-0.20562984	0.012166461	-0.59043338	-0.020560753	-0.9461838	0.003650782	0.003771873	-0.0029111179	0.0055185536	-5.0996615e-05	0.52356323	0.00027525624	0.38613853	2	2	0	0	-108.49219	R0:S0:1	1.3013829	-66.72	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:32
2x2_2C_8b_C2v_L	4.0512434	0	0	10	0	-1.0223407	-5.5993621	-4.9991034	1.1730921	-5.4460504	-1.0883302	-1.5966641	-6.9977486	0	2.5	10.835	5.9603612e-05	-0.00010682414	3.562901e-05	7.6605562e-05	-0.1892986	6.2323971e-05	-0.30329745	-9.0969099e-05	0.55726056	0.046684465	0.9393753	2.8514021	-2.8051934	0.92846896	0.19405362	-0.55341683	-1.3435462	2.4101185	0.18260413	0.086450213	0.6246745	-0.14126078	2.8964435	1.4369218	0.048595968	0.5566501	2.8678194	0.88948112	-0.88214185	2.8199885	0.55374527	-0.19323839	2.4083776	-1.3394598	-0.086141849	-0.18107961	0.14244476	-0.62596604	1.4404778	2.8982218	2.3	1	0.2	0.0068697781	0.0074138521	0.00017249477	0.0080790171	-6.6944803e-05	-0.26335564	-4.3419435e-05	0.56720796	5.5804878e-07	0.19276806	0.43032621	1.2366219	1.6669481	-0.6597831	-0.24498307	0.10671979	0.31536207	1.898525	1.8591865	1.5362119	0.044188406	1.8829317	1.9620311	1.8469812	1.6626979	1.3014314	-6.1495458e-05	5.9828263e-05	-7.6041229e-05	-6.4293777e-05	0.14940548	-0.00016955701	0.53537453	5.2867695e-05	-0.46997723	-0.13092918	-0.53833826	-0.1975669	1.027147	-0.30737318	0.081257898	0.32914022	0.5343706	-0.033189517	-0.20874257	-0.0080072601	-0.59339056	0.012079095	-0.94451283	-0.020316386	-0.13128358	-0.46908158	-0.20265972	-0.52137771	0.3039669	-1.0364324	-0.32920455	-0.081392347	-0.033167105	0.53272235	0.0079804848	0.20697398	-0.012108942	0.59465338	-0.020376749	-0.9450733	-0.0036132286	-0.0040723905	0.0028927428	-0.0057300149	9.0913863e-05	0.52339659	2.8080464e-05	-0.38792834	2	2	0	0	-108.57931	R0:S0:1	1.3014314	-66.68	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:38
2x2_2C_8b_C2v_L	4.0503168	0	0	10	0	-1.0180662	-5.5890447	-4.9963941	1.1829661	-5.4854797	-1.1137336	-1.6361394	-7.2050911	0	2.5	10.83	-4.6071171e-05	4.3341917e-05	-1.5427764e-05	-2.6474938e-05	0.20128986	-6.5090149e-05	-0.30673336	-0.00042762287	0.55857744	0.049929877	0.99560377	2.8792659	-2.7875985	0.84519718	0.1955831	-0.5549883	-1.3410491	2.4224944	-0.19205642	-0.092863029	-0.65391725	0.1491277	2.9311227	1.4649128	0.050225977	0.55849867	2.8842387	0.97882834	-0.82974955	2.7928914	0.55500348	-0.19517797	2.4219495	-1.3404023	0.093279459	0.19160691	-0.15000921	0.65320096	1.4648997	2.9325486	2.3	1	0.2	-0.0069612999	-0.0068360983	8.0833837e-05	-0.0078386414	0.0001082211	-0.26562642	-0.00018671121	-0.60858285	-8.6191434e-07	0.19272532	0.4303722	1.2365837	1.6669559	-0.65983655	-0.24508157	0.10676045	0.31492595	1.8976741	1.8471695	1.5490589	0.044148711	1.8843091	1.9605849	1.8391303	1.6705203	1.3008414	5.3905781e-05	-2.03665e-05	1.3590864e-05	1.439146e-05	-0.1585065	9.7262837e-05	0.53877081	0.0004087625	-0.47151522	-0.13178119	-0.55769558	-0.20671943	1.0160076	-0.30111944	0.080840289	0.32905758	0.52976362	-0.03329224	0.21683769	0.0083000631	0.61186602	-0.012524168	-0.93215128	-0.020489021	-0.13184601	-0.47138461	-0.20839553	-0.55202529	0.29995588	-1.0192249	-0.32894378	-0.080958194	-0.033247431	0.52953269	-0.0082964405	-0.21634157	0.012539283	-0.6112241	-0.02046821	-0.93267144	0.0037191071	0.0038009918	-0.0029333912	0.0055806413	-0.00013525139	0.52478236	0.0002610664	0.40851866	2	2	0	0	-109.19325	R0:S0:1	1.3008414	-66.64	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:45
2x2_2C_8b_C2v_L	4.0508437	0	0	10	0	-1.020808	-5.5830247	-5.0060412	1.1820906	-5.4668812	-1.109586	-1.6231138	-7.1565389	0	2.5	10.825	-5.9606315e-05	-7.1100544e-06	-3.4021589e-06	-1.1513887e-05	-0.19755056	-6.1377925e-05	-0.30349463	4.3056045e-05	0.56258894	0.048095926	0.93175822	2.8536384	-2.8089896	0.91859966	0.19437163	-0.55312024	-1.3477246	2.4134746	0.19045335	0.09175386	0.65015397	-0.15059247	2.9174415	1.4674761	0.049097031	0.56227372	2.863506	0.90164108	-0.89064646	2.8179278	0.55332627	-0.19383798	2.4142027	-1.3494287	-0.091983332	-0.19125915	0.15009017	-0.64934375	1.4660832	2.9167957	2.3	1	0.2	0.0069580758	0.0073534215	0.00012479561	0.0081402767	1.9472678e-05	-0.26417627	8.1866662e-05	0.59984906	-5.4592498e-08	0.19274848	0.43035326	1.2366041	1.6669574	-0.65980374	-0.24502818	0.10673858	0.3150984	1.8971095	1.858697	1.5382043	0.044111486	1.8827812	1.9608645	1.8402148	1.6706148	1.3010839	6.3653797e-05	-4.1832472e-06	-2.6820712e-05	6.4367676e-06	0.15604672	0.00011989019	0.53561969	4.7651937e-06	-0.47313496	-0.13199179	-0.53613185	-0.1988463	1.0268407	-0.30602749	0.081039559	0.32876477	0.53343579	-0.033073729	-0.21483537	-0.0081567804	-0.60982725	0.012517641	-0.93240415	-0.020492075	-0.13217483	-0.47266939	-0.20191154	-0.52589241	0.30396834	-1.0324338	-0.32878889	-0.081135135	-0.033089983	0.53413275	0.0081822305	0.21577803	-0.012496466	0.60909698	-0.020466535	-0.93223752	-0.003674605	-0.0040751046	0.0028610978	-0.0058016384	-4.6067103e-05	0.52364365	-0.00011288345	-0.40488243	2	2	0	0	-109.00125	R0:S0:1	1.3010839	-66.6	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:51
2x2_2C_8b_C2v_L	4.0505671	0	0	10	0	-1.0167217	-5.5685823	-4.9957563	1.1855179	-5.4749888	-1.1163139	-1.6392029	-7.2226199	0	2.5	10.82	-1.5018063e-05	1.9847746e-05	-6.3858709e-06	-3.0530257e-05	0.20129028	1.6842148e-05	-0.30406311	9.5745837e-05	0.56266376	0.050253174	0.99089078	2.875673	-2.788999	0.84618089	0.19493594	-0.55310691	-1.3402749	2.4218728	-0.19456566	-0.094145617	-0.6624247	0.15166491	2.9305613	1.466165	0.050756289	0.56249159	2.8796369	0.97795046	-0.8339394	2.7931774	0.55316194	-0.19473225	2.4209251	-1.3381605	0.094016123	0.19366042	-0.15224256	0.66314185	1.4681853	2.9314462	2.3	1	0.2	-0.0070067447	-0.0071149351	5.8762918e-06	-0.008099429	5.5751726e-05	-0.26426599	9.951241e-06	-0.61319273	-2.1540159e-07	0.19273934	0.43036542	1.2365934	1.6669588	-0.6598212	-0.24505572	0.10675006	0.31498129	1.8968957	1.8474041	1.549775	0.044076614	1.8845761	1.9604553	1.83676	1.6726432	1.3009238	1.6624182e-05	-4.8070958e-06	1.3366504e-05	2.7816811e-05	-0.15894792	-5.6537184e-05	0.53589252	-6.9132318e-05	-0.47350722	-0.13227643	-0.55664344	-0.20668067	1.0156589	-0.30073446	0.080849045	0.32858132	0.52941861	-0.03315795	0.21843818	0.0082692538	0.61686124	-0.012581156	-0.92886733	-0.020375281	-0.13237156	-0.47326584	-0.20798921	-0.5522612	0.29980755	-1.0182029	-0.3285797	-0.080889073	-0.033143778	0.52857729	-0.0082574179	-0.21740864	0.012593136	-0.61754403	-0.020414235	-0.92914374	0.0036858357	0.0039355684	-0.0028881736	0.0057594193	-7.5379785e-05	0.5236282	-3.4217749e-05	0.41174838	2	2	0	0	-109.13027	R0:S0:1	1.3009238	-66.56	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@00:56
2x2_2C_8b_C2v_L	4.0505318	0	0	10	0	-1.0093034	-5.5735156	-4.998879	1.1914265	-5.4805081	-1.1244822	-1.6411857	-7.2606024	0	2.5	10.815	1.8477818e-05	-4.3485458e-05	8.1001885e-06	2.1970603e-05	-0.20425941	-6.5986119e-06	-0.30250816	-8.6364491e-05	0.562293	0.048165782	0.92276921	2.8535738	-2.8123718	0.91921002	0.19450219	-0.55318058	-1.3410016	2.423009	0.1976959	0.096758545	0.66946257	-0.15452242	2.9347138	1.4733482	0.048730535	0.56208088	2.8606243	0.90132065	-0.89945801	2.8187092	0.55338912	-0.1940209	2.4228262	-1.3407906	-0.096853504	-0.19736732	0.1543952	-0.66970303	1.4738325	2.9347061	2.3	1	0.2	0.0070975367	0.0074099492	0.00014692763	0.0081658284	-4.9278923e-05	-0.26413644	1.8650135e-05	0.62114715	7.4430651e-08	0.19271464	0.43037257	1.2365925	1.6669651	-0.65982392	-0.24505937	0.10675175	0.31499786	1.8970434	1.8594307	1.5374918	0.044142186	1.884653	1.9600633	1.8346855	1.6748772	1.3009318	-2.1878226e-05	2.3270787e-05	-2.5275964e-05	-1.5966453e-05	0.16149254	3.6879095e-06	0.53450918	6.6381613e-05	-0.47315768	-0.13205901	-0.53309458	-0.19885544	1.0283863	-0.3060664	0.081050567	0.32878949	0.52878291	-0.033092602	-0.22067393	-0.0083317161	-0.6218145	0.012682791	-0.9253745	-0.020374683	-0.13217024	-0.47286724	-0.20104771	-0.52579747	0.30461589	-1.032344	-0.32882887	-0.081126394	-0.033089971	0.52870454	0.0083340569	0.22030813	-0.012678831	0.62205527	-0.020392735	-0.92536233	-0.0037653233	-0.004110341	0.0028409074	-0.005814536	5.7441257e-05	0.52333565	-5.1490569e-05	-0.41603974	2	2	0	0	-109.22393	R0:S0:1	1.3009318	-66.52	uncorrelated	2	8eae08f	v2.2.3	YY	3	sharp_wc_2.0_b_50	D	boucle.py	2023-10-12@01:03
