2x2_2C_8b_C2v_L	10.888889	2.911	0.015854755	-5.2036949	-5.1748212	-0.010610776	-5.1689033	-0.010665831	-0.0015731953	-4.9209639	13	-0.052558754	1.069376	-1.5145566	0.096989962	1.5137673	-0.096997616	-0.12108826	-1.9509132	1.9306	1	0.2821	0.31801386	0.0010649281	1.9554186	1.7127656	0.0022808385	1.7117691	0.0022713451	0.00072298771	1.3626946	1.312753	0.14860105	-0.48697348	1.8010983	-0.17537109	-1.805465	0.17495149	0.10009747	3.1574349	0.053064233	0.0010642167	0.045730159	0.27597184	0.0022798117	0.27675339	0.0022703378	0.0007228358	0.44246755	0.053634271	6.6542329	1.6121873	3.4755602	5.1330546	3.4764331	5.1291832	4.0724853	1.9798217	-101.19978	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.88e+02	 1.98e-03	 1.00e+06	2022-07-25@13:17
2x2_2C_8b_C2v_L	11.777778	2.911	0.00092005657	-5.2841087	-5.4855893	0.010986116	-5.4851246	0.011001291	0.0099771028	-5.2414235	13	-0.056643801	1.0555728	-1.5190035	0.095188252	1.5189279	-0.095213617	-0.11903395	-1.9657123	1.9306	1	0.2821	0.24722492	0.0010909237	1.9510541	1.7789127	0.0018188189	1.7789032	0.0018196387	0.00069037912	1.5129367	1.2431934	0.14363795	-0.5930446	1.6540832	-0.15278102	-1.654107	0.15281773	0.093510649	2.8045931	0.04605292	0.0010901927	0.049716837	0.21267945	0.0018181381	0.21268856	0.0018189572	0.00069031638	0.37875201	0.046231113	6.1897654	2.0675967	3.480162	4.8709864	3.4801486	4.8710251	3.9496768	2.6399799	-101.96679	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.93e+02	 2.04e-03	 4.07e-02	2022-07-25@13:17
2x2_2C_8b_C2v_L	10.666667	2.911	0.018880364	-5.2037843	-5.1752683	-0.018081609	-5.1697691	-0.018125366	-0.0081856869	-4.9217081	13	-0.05335097	1.0720578	-1.5187617	0.097648093	1.5180351	-0.097654887	-0.12253025	-1.9557748	1.9306	1	0.2821	0.33357478	0.0010885336	1.9566808	1.6979395	0.0023307089	1.6968281	0.0023206285	0.00073723607	1.3300999	1.3279937	0.15182644	-0.46217734	1.8273577	-0.17879901	-1.8321435	0.17834945	0.1020435	3.2246612	0.054219912	0.0010877906	0.044530269	0.29032948	0.0023296388	0.29118316	0.0023195797	0.00073706231	0.45283658	0.054904346	6.7505231	1.512869	3.4830534	5.1915518	3.483886	5.1872853	4.1018999	1.8401351	-101.52548	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.74e+02	 1.44e-02	 1.00e+06	2022-07-25@13:17
2x2_2C_8b_C2v_L	11.333333	2.911	0.013154872	-5.2042009	-5.1760483	0.0053556022	-5.1702861	0.0052751247	0.0087938253	-4.9235889	13	-0.052162892	1.0644259	-1.506776	0.095095241	1.5059901	-0.095099183	-0.1171573	-1.9418523	1.9306	1	0.2821	0.28812893	0.0010536707	1.953412	1.7407017	0.0021411564	1.7400448	0.0021342115	0.00068473711	1.4258585	1.2834923	0.14461513	-0.5334415	1.74531	-0.16713567	-1.7482704	0.16683443	0.095622608	3.0165407	0.050473112	0.0010529752	0.04758049	0.24908299	0.0021402453	0.24961871	0.0021333133	0.00068462989	0.41894235	0.0508488	6.4583194	1.8077739	3.4685703	5.02255	3.4692982	5.0200186	4.0225926	2.2576242	-100.61115	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.29e+02	 1.05e-02	 1.00e+06	2022-07-25@13:18
2x2_2C_8b_C2v_L	10.888889	2.911	0.018726318	-5.2036517	-5.1747247	-0.014310031	-5.1690177	-0.014361687	-0.0048663899	-4.9208413	13	-0.052910578	1.0707841	-1.5165762	0.097234945	1.5158196	-0.097243026	-0.12179565	-1.9532176	1.9306	1	0.2821	0.31827244	0.0010795941	1.9554321	1.7124833	0.002304594	1.7115106	0.0022952578	0.00073194723	1.3621718	1.3129977	0.14964016	-0.48654618	1.8016706	-0.1761873	-1.8059374	0.17577606	0.10070766	3.1586767	0.053083574	0.0010788628	0.045718145	0.27623964	0.0023035496	0.27700181	0.0022942328	0.00073179197	0.44263957	0.053657224	6.6560074	1.6103033	3.4756642	5.1339873	3.4765175	5.1301922	4.072509	1.9773485	-101.2151	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.89e+02	 7.50e-05	 7.96e-03	2022-07-25@13:18
2x2_2C_8b_C2v_L	11.111111	2.911	0.015479344	-5.2039115	-5.1754036	-0.002810828	-5.1694794	-0.0028755151	0.0045520862	-4.9218665	13	-0.052476349	1.06711	-1.510567	0.096194358	1.509769	-0.096201546	-0.11950867	-1.9464235	1.9306	1	0.2821	0.30283347	0.0010650404	1.9542993	1.7270381	0.0022193591	1.7262126	0.0022111059	0.00070794732	1.3946949	1.2978879	0.14701144	-0.51097604	1.7736851	-0.1715517	-1.7773595	0.17119021	0.098126627	3.0877783	0.051809568	0.0010643291	0.046776564	0.26220628	0.0022183839	0.26286671	0.002210147	0.00070781703	0.43112214	0.052276998	6.5563536	1.7109866	3.470735	5.0765701	3.4715599	5.0733524	4.0461598	2.1197353	-100.89762	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.06e+02	 1.90e-03	 1.00e+06	2022-07-25@13:18
2x2_2C_8b_C2v_L	11.777778	2.911	-0.003584543	-5.2850929	-5.4861587	0.0069499921	-5.4857108	0.0069600573	0.0080427868	-5.2404936	13	-0.056127171	1.0541335	-1.5189366	0.093986463	1.518877	-0.093988128	-0.11771133	-1.9663937	1.9306	1	0.2821	0.24730456	0.0010744535	1.9513045	1.778963	0.0017787367	1.7789328	0.0017784476	0.00067380831	1.5124266	1.2432669	0.14258423	-0.5911496	1.6538917	-0.15104624	-1.6540353	0.15103332	0.09239821	2.8065068	0.046059753	0.0010737439	0.049462642	0.21264832	0.001778087	0.21267416	0.0017777983	0.00067374811	0.37898426	0.046235983	6.1922316	2.0642437	3.4807437	4.8710701	3.4807877	4.8709546	3.9485468	2.6371554	-101.96968	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.93e+02	 3.66e-05	 5.82e-03	2022-07-25@13:18
2x2_2C_8b_C2v_L	10.666667	2.911	0.021359243	-5.2126011	-5.2008562	-0.029302663	-5.1979425	-0.029378754	-0.019008548	-4.9538321	13	-0.054936356	1.0761086	-1.5281394	0.098703828	1.5277745	-0.098731894	-0.12504522	-1.9686288	1.9306	1	0.2821	0.33290398	0.0011478391	1.9566587	1.6982348	0.0023918763	1.6976104	0.002387299	0.00076407368	1.3317655	1.3272599	0.15592495	-0.46235593	1.8275469	-0.18088218	-1.8302619	0.18067014	0.10373164	3.2233153	0.054158936	0.0011470134	0.044553183	0.29000584	0.0023907633	0.2904841	0.0023861977	0.00076389068	0.45226048	0.054849674	6.7496227	1.5133623	3.4835697	5.1882663	3.484051	5.1857971	4.0952492	1.8437275	-101.75598	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.74e+02	 2.00e-03	 2.32e-02	2022-07-25@13:18
2x2_2C_8b_C2v_L	11.555556	2.911	0.010111049	-5.2051668	-5.1789564	0.010981165	-5.1743313	0.010883067	0.0049628265	-4.9427119	13	-0.051884227	1.0615221	-1.5028668	0.092827871	1.5022299	-0.092827749	-0.11435391	-1.9388462	1.9306	1	0.2821	0.27344395	0.0010358565	1.952587	1.7539225	0.0020053764	1.7534926	0.0020006704	0.00065821731	1.4578295	1.2691171	0.1417492	-0.55591366	1.7158163	-0.16050137	-1.7177742	0.16029663	0.092818655	2.9402424	0.049020987	0.001035186	0.048316118	0.23641632	0.0020045725	0.23677336	0.0019998745	0.0006581337	0.40527399	0.04931116	6.3565246	1.9068502	3.4683751	4.9702662	3.4688909	4.9686498	3.9994719	2.3995992	-100.37833	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.60e+02	 6.03e-02	 1.00e+06	2022-07-25@13:18
2x2_2C_8b_C2v_L	11.333333	2.911	0.0068655274	-5.2055501	-5.1816052	0.0097780293	-5.1775296	0.0096704531	0.001408909	-4.9613059	13	-0.051542012	1.0603795	-1.5005465	0.091333917	1.4999855	-0.09135481	-0.11432695	-1.9385384	1.9306	1	0.2821	0.28614247	0.0010144112	1.9529945	1.7419299	0.00193354	1.7414834	0.0019300947	0.0006527059	1.4317725	1.2815722	0.14175251	-0.53865883	1.7427943	-0.15910185	-1.7448006	0.15894161	0.093160886	3.0032948	0.050292812	0.0010137681	0.047995985	0.24786978	0.0019327874	0.24823498	0.0019293486	0.00065261142	0.41650014	0.050646338	6.4426271	1.824955	3.467215	5.017719	3.467705	5.0160261	4.0171066	2.2830978	-100.65488	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.30e+02	 2.22e-04	 1.79e-02	2022-07-25@13:18
2x2_2C_8b_C2v_L	11.111111	2.911	0.015027853	-5.2040217	-5.1756637	0.001374819	-5.1697857	0.0013046377	0.0072447808	-4.9224024	13	-0.052473618	1.0659199	-1.508702	0.095777379	1.5079083	-0.095783105	-0.11850326	-1.9441768	1.9306	1	0.2821	0.30255018	0.0010628327	1.9542637	1.727314	0.0021874835	1.7265005	0.0021794164	0.0006957726	1.3953172	1.2976198	0.14684267	-0.5115909	1.7731247	-0.17040798	-1.7767441	0.17005256	0.097283692	3.0862388	0.051786099	0.0010621245	0.046811022	0.26194109	0.0021865327	0.26259225	0.0021784813	0.00069564644	0.43089543	0.052249829	6.5541062	1.7133191	3.4706209	5.0755615	3.4714338	5.0723981	4.0461752	2.1226815	-100.88514	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.06e+02	 3.37e-05	 7.94e-03	2022-07-25@13:18
2x2_2C_8b_C2v_L	10.666667	2.911	0.013527768	-5.2130672	-5.201701	-0.029471623	-5.1988581	-0.029448928	-0.019539722	-4.9540251	13	-0.054628916	1.07557	-1.5283828	0.09907103	1.528029	-0.099060885	-0.12530117	-1.9686787	1.9306	1	0.2821	0.33290202	0.0011399578	1.9567236	1.6982451	0.0024099059	1.6976215	0.0024032979	0.00076690061	1.3316776	1.327253	0.15536744	-0.46193339	1.8275347	-0.18155778	-1.8302525	0.18127035	0.10392719	3.2236326	0.054157636	0.0011391431	0.044485661	0.29000059	0.0024087767	0.29047772	0.0024021823	0.00076671604	0.45227686	0.054849352	6.7500779	1.5126182	3.4837434	5.1881456	3.4842306	5.1856642	4.0949526	1.8431188	-101.76108	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.74e+02	 6.29e-05	 2.06e-03	2022-07-25@13:18
2x2_2C_8b_C2v_L	11.555556	2.911	-0.0099377207	-5.236934	-5.3107113	-0.0016918438	-5.3096127	-0.0016570029	0.0025242462	-5.0862674	13	-0.053986734	1.056245	-1.5048238	0.093195485	1.5046922	-0.093225153	-0.11768141	-1.9493018	1.9306	1	0.2821	0.26644392	0.0010657613	1.9519142	1.7606761	0.0018950674	1.7605577	0.0018949629	0.00068413021	1.4727214	1.2621477	0.1435414	-0.56663534	1.7001005	-0.1565451	-1.7006675	0.15653505	0.09419635	2.9061421	0.048252554	0.0010650563	0.048970098	0.23000199	0.0018943373	0.23009994	0.001894234	0.00068404762	0.39840692	0.048512502	6.3165772	1.947072	3.4715881	4.9429052	3.4717588	4.9423838	3.9817394	2.4627171	-101.15589	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.57e+02	 1.01e-03	 2.69e-02	2022-07-25@13:18
2x2_2C_8b_C2v_L	11.555556	2.911	-0.0088689289	-5.2371829	-5.3108782	-0.0030052153	-5.3097945	-0.0029961586	0.00078919562	-5.0860945	13	-0.052957927	1.0556238	-1.504855	0.091571082	1.5047147	-0.091579551	-0.1164378	-1.94942	1.9306	1	0.2821	0.26645981	0.0010248378	1.9520068	1.7607128	0.0018316223	1.7606093	0.0018308714	0.00066956013	1.4726363	1.2621695	0.14078215	-0.5659882	1.7000137	-0.15388554	-1.7005	0.15384983	0.093189193	2.9066065	0.048253378	0.0010241858	0.048875666	0.22997415	0.001830941	0.23006026	0.0018301915	0.00066948094	0.39843558	0.048509621	6.3175251	1.9460103	3.4718157	4.9429579	3.4719565	4.9425337	3.9813237	2.4620036	-101.15605	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.57e+02	 1.48e-04	 4.24e-03	2022-07-25@13:18
2x2_2C_8b_C2v_L	12.166667	2.911	-0.0035719434	-5.2851225	-5.4861795	0.0070075255	-5.4857317	0.007013165	0.0081090269	-5.2404807	13	-0.056105997	1.0541254	-1.5189137	0.093987181	1.5188563	-0.09398747	-0.11774214	-1.9663134	1.9306	1	0.2821	0.2273064	0.0010657966	1.9513161	1.7969563	0.0017598158	1.7969315	0.0017595055	0.00068742893	1.5547767	1.2236867	0.13940823	-0.61529834	1.6037536	-0.14824364	-1.6038753	0.14823014	0.092109921	2.6889689	0.043593725	0.0010651019	0.049293982	0.19555945	0.0017591812	0.19558094	0.0017588713	0.00068738885	0.35638745	0.043693748	6.0426743	2.200249	3.4918249	4.8004014	3.4918661	4.8003044	3.9276663	2.8260228	-101.60058	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 3.94e+02	 2.28e-01	 1.00e+06	2022-07-25@13:18
2x2_2C_8b_C2v_L	10.833333	2.911	0.01861408	-5.2036464	-5.1747299	-0.014271356	-5.1690362	-0.014319968	-0.0048226674	-4.9208574	13	-0.053099859	1.0709067	-1.516644	0.097297091	1.5158882	-0.097303291	-0.12185142	-1.9532477	1.9306	1	0.2821	0.32200052	0.0010850228	1.9557078	1.7089583	0.0023066024	1.7079489	0.0022969911	0.00073164808	1.3543508	1.3166535	0.15040404	-0.48075974	1.8080922	-0.1766849	-1.8124986	0.17626041	0.10092881	3.1750157	0.053372633	0.0010842843	0.045459001	0.2796478	0.0023055548	0.28043511	0.0022959635	0.00073148879	0.44523658	0.053972127	6.679164	1.5866698	3.4771874	5.1479636	3.47804	5.1440443	4.0796655	1.9437338	-101.28675	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.85e+02	 1.85e-03	 1.00e+06	2022-07-25@13:19
2x2_2C_8b_C2v_L	12.166667	2.911	0.0051988801	-5.4761723	-6.0028219	0.050542719	-6.003063	0.050544177	0.053429368	-5.7299665	13	-0.05959428	1.0613604	-1.5742434	0.10253531	1.5742789	-0.10253684	-0.13313912	-2.0380191	1.9306	1	0.2821	0.21308326	0.0010113985	1.9513766	1.8110329	0.0017243838	1.8110383	0.0017245076	0.00080868456	1.5838541	1.2093573	0.13621444	-0.62604033	1.5612402	-0.1486639	-1.5612189	0.14866857	0.09924501	2.6145852	0.041620371	0.0010107864	0.049170524	0.18229866	0.0017237632	0.18229367	0.0017238869	0.00080864828	0.3393422	0.041683474	5.9714287	2.2648514	3.5095188	4.7448073	3.5095191	4.7448047	3.8814405	2.9486148	-104.98131	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 3.89e+02	 5.14e-03	 7.12e-02	2022-07-25@13:19
2x2_2C_8b_C2v_L	10.5	2.911	0.013506892	-5.2130983	-5.2017687	-0.02948615	-5.1989323	-0.029486819	-0.019732641	-4.9540497	13	-0.054708746	1.0756159	-1.5284171	0.099064549	1.5280569	-0.099061061	-0.12531572	-1.9686388	1.9306	1	0.2821	0.34440011	0.0011327878	1.9577265	1.6872107	0.0024020426	1.686532	0.0023956356	0.00076455989	1.307709	1.3385317	0.15603914	-0.4436373	1.8456857	-0.1825801	-1.8485882	0.18229602	0.10453346	3.2705767	0.054933276	0.001131984	0.043519768	0.30072718	0.0024009151	0.30123939	0.0023945217	0.00076436352	0.45919626	0.055712283	6.8184686	1.4410086	3.4907632	5.2317522	3.4912218	5.2291303	4.1190507	1.7428456	-101.98718	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.65e+02	 4.39e-02	 1.00e+06	2022-07-25@13:19
2x2_2C_8b_C2v_L	10.833333	2.911	0.018672759	-5.2035653	-5.1744935	-0.018083585	-5.1688238	-0.018127625	-0.0081410774	-4.9205163	13	-0.05320325	1.071963	-1.5186066	0.097568688	1.5178577	-0.097575879	-0.12246615	-1.9555133	1.9306	1	0.2821	0.32227324	0.0010913847	1.9557628	1.7086819	0.0023323547	1.7076668	0.0023226206	0.00073935283	1.3537597	1.3169108	0.15085936	-0.48005386	1.8086047	-0.17757219	-1.8130388	0.17714403	0.10145405	3.176473	0.053392032	0.0010906373	0.045404038	0.27991593	0.0023312876	0.28070703	0.002321574	0.00073919046	0.44542014	0.053995326	6.6812846	1.584284	3.4773998	5.1489749	3.4782575	5.1450216	4.0795568	1.940831	-101.30037	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.85e+02	 4.38e-05	 7.92e-03	2022-07-25@13:19
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	11	2.911	0.015634921	-5.2038034	-5.1751449	-0.0063351835	-5.1691536	-0.007099678	0.0015100151	-4.9214139	13	-0.052502272	1.0682462	-1.5124912	0.0964882	1.5118076	-0.096735965	-0.12035996	-1.9486414	1.9306	1	0.2821	0.31036172	0.0010647461	1.9548319	1.7200804	0.0022460013	1.7189642	0.002247341	0.00071611406	1.3788113	1.3052595	0.14779195	-0.49915339	1.7870052	-0.17331375	-1.7920648	0.17328493	0.099151599	3.1227992	0.052447655	0.001064035	0.046281836	0.26893082	0.0022450026	0.26980671	0.0022463542	0.00071597284	0.43689956	0.052964881	6.6053225	1.6618381	3.4726683	5.1051067	3.4737783	5.100363	4.0589354	2.0500141	-101.04681	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.97e+02	 1.24e-04	 1.00e+06	2022-07-25@13:19
2x2_2C_8b_C2v_L	11.5	2.911	0.0071510634	-5.205609	-5.1816538	0.009506295	-5.1775941	0.0094076556	0.0011416311	-4.9614379	13	-0.051767133	1.0598183	-1.5003733	0.091205167	1.4998094	-0.091212063	-0.11431463	-1.9384914	1.9306	1	0.2821	0.27594316	0.001024444	1.95258	1.7513718	0.0019239939	1.7509889	0.0019203499	0.00065643224	1.4532453	1.2715722	0.14130027	-0.55310282	1.7217288	-0.15764466	-1.7234607	0.15748147	0.092802976	2.9518982	0.049280692	0.0010237887	0.048343411	0.23884269	0.0019232502	0.23916005	0.0019196124	0.00065634703	0.40729747	0.049579765	6.3732208	1.8915289	3.4676671	4.9804053	3.4681115	4.9789849	4.0015573	2.3786485	-100.46697	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 2.52e+02	 3.64e-02	 1.00e+06	2022-07-25@13:19
2x2_2C_8b_C2v_L	12.166667	2.911	0.00038193088	-5.4775507	-6.0034714	0.040800948	-6.0037128	0.040802456	0.039471826	-5.7292928	13	-0.059320192	1.059742	-1.5732386	0.10172902	1.5732712	-0.10172762	-0.13095982	-2.0367546	1.9306	1	0.2821	0.21294919	0.0010034393	1.9515224	1.8111922	0.0017043627	1.8112003	0.001704419	0.00078455006	1.5839747	1.2092284	0.13567444	-0.62516975	1.5607334	-0.1477309	-1.5606957	0.14773308	0.097726228	2.6144491	0.041601712	0.0010028366	0.049021881	0.18215236	0.0017037574	0.18214516	0.0017038136	0.00078451657	0.33925961	0.041662376	5.9711602	2.2644972	3.5098853	4.7442454	3.5098757	4.7442652	3.8808412	2.9489934	-104.97738	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 3.86e+02	 9.97e-03	 1.51e-02	2022-07-25@13:19
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	11	2.911	0.015634921	-5.2038034	-5.1751449	-0.0063351835	-5.1691536	-0.007099678	0.0015100151	-4.9214139	13	-0.052502272	1.0682462	-1.5124912	0.0964882	1.5118076	-0.096735965	-0.12035996	-1.9486414	1.9306	1	0.2821	0.31036172	0.0010647461	1.9548319	1.7200804	0.0022460013	1.7189642	0.002247341	0.00071611406	1.3788113	1.3052595	0.14779195	-0.49915339	1.7870052	-0.17331375	-1.7920648	0.17328493	0.099151599	3.1227992	0.052447655	0.001064035	0.046281836	0.26893082	0.0022450026	0.26980671	0.0022463542	0.00071597284	0.43689956	0.052964881	6.6053225	1.6618381	3.4726683	5.1051067	3.4737783	5.100363	4.0589354	2.0500141	-101.04681	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.97e+02	 1.22e-04	 1.00e+06	2022-07-25@13:19
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	11	2.911	0.015634921	-5.2038034	-5.1751449	-0.0063351835	-5.1691536	-0.007099678	0.0015100151	-4.9214139	13	-0.052502272	1.0682462	-1.5124912	0.0964882	1.5118076	-0.096735965	-0.12035996	-1.9486414	1.9306	1	0.2821	0.31036172	0.0010647461	1.9548319	1.7200804	0.0022460013	1.7189642	0.002247341	0.00071611406	1.3788113	1.3052595	0.14779195	-0.49915339	1.7870052	-0.17331375	-1.7920648	0.17328493	0.099151599	3.1227992	0.052447655	0.001064035	0.046281836	0.26893082	0.0022450026	0.26980671	0.0022463542	0.00071597284	0.43689956	0.052964881	6.6053225	1.6618381	3.4726683	5.1051067	3.4737783	5.100363	4.0589354	2.0500141	-101.04681	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.97e+02	 1.23e-04	 1.00e+06	2022-07-25@13:19
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	11	2.911	0.015634921	-5.2038034	-5.1751449	-0.0063351835	-5.1691536	-0.007099678	0.0015100151	-4.9214139	13	-0.052502272	1.0682462	-1.5124912	0.0964882	1.5118076	-0.096735965	-0.12035996	-1.9486414	1.9306	1	0.2821	0.31036172	0.0010647461	1.9548319	1.7200804	0.0022460013	1.7189642	0.002247341	0.00071611406	1.3788113	1.3052595	0.14779195	-0.49915339	1.7870052	-0.17331375	-1.7920648	0.17328493	0.099151599	3.1227992	0.052447655	0.001064035	0.046281836	0.26893082	0.0022450026	0.26980671	0.0022463542	0.00071597284	0.43689956	0.052964881	6.6053225	1.6618381	3.4726683	5.1051067	3.4737783	5.100363	4.0589354	2.0500141	-101.04681	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.97e+02	 1.22e-04	 1.00e+06	2022-07-25@13:19
model	U	e	eb1_1	eb2_1	eb3_1	eb4_1	eb5_1	eb6_1	eb7_1	eb8_1	mu	tb1_1	tb2_1	tb3_1	tb4_1	tb5_1	tb6_1	tb7_1	tb8_1	tpd	tpp	tppp	ave_U_1	ave_eb1_1	ave_eb2_1	ave_eb3_1	ave_eb4_1	ave_eb5_1	ave_eb6_1	ave_eb7_1	ave_eb8_1	ave_mu_1	ave_tb1_1	ave_tb2_1	ave_tb3_1	ave_tb4_1	ave_tb5_1	ave_tb6_1	ave_tb7_1	ave_tb8_1	var_U_1	var_eb1_1	var_eb2_1	var_eb3_1	var_eb4_1	var_eb5_1	var_eb6_1	var_eb7_1	var_eb8_1	var_mu_1	var_tb1_1	var_tb2_1	var_tb3_1	var_tb4_1	var_tb5_1	var_tb6_1	var_tb7_1	var_tb8_1	E0_1	sector_1	E0_2	sector_2	githash	version	distance	diff_param	diff_hybrid	time
2x2_2C_8b_C2v_L	11	2.911	0.015634921	-5.2038034	-5.1751449	-0.0063351835	-5.1691536	-0.007099678	0.0015100151	-4.9214139	13	-0.052502272	1.0682462	-1.5124912	0.0964882	1.5118076	-0.096735965	-0.12035996	-1.9486414	1.9306	1	0.2821	0.31036172	0.0010647461	1.9548319	1.7200804	0.0022460013	1.7189642	0.002247341	0.00071611406	1.3788113	1.3052595	0.14779195	-0.49915339	1.7870052	-0.17331375	-1.7920648	0.17328493	0.099151599	3.1227992	0.052447655	0.001064035	0.046281836	0.26893082	0.0022450026	0.26980671	0.0022463542	0.00071597284	0.43689956	0.052964881	6.6053225	1.6618381	3.4726683	5.1051067	3.4737783	5.100363	4.0589354	2.0500141	-101.04681	R0:N12:S0:1	-80.712	uncorrelated	b7fd39a	v1.0.3	 1.97e+02	 1.24e-04	 1.00e+06	2022-07-25@13:19
